1.00001;8194
2.00001;3956
3.00002;1931
4.00002;1048
5.00002;668
6.00003;493
7.00003;370
8.00004;265
9.00004;213
10;166
11.0001;146
12.0001;121
13.0001;98
14.0001;86
15.0001;79
16.0001;66
17.0001;59
18.0001;50
19.0001;47
20.0001;41
21.0001;37
22.0001;34
23.0001;32
24.0001;29
25.0001;28
26.0001;25
27.0001;24
28.0001;20
29.0002;18
30.0002;18
31.0002;17
32.0002;15
33.0002;14
34.0002;13
35.0002;13
36.0002;12
37.0002;12
38.0002;12
39.0002;10
40.0002;11
41.0002;9
42.0002;9
43.0002;10
44.0002;9
45.0002;8
46.0002;8
47.0002;8
48.0002;8
49.0002;8
50.0002;8
51.0002;6
52.0002;6
53.0002;6
54.0003;6
55.0003;6
56.0003;6
57.0003;6
58.0003;6
59.0003;6
60.0003;6
61.0003;6
62.0003;5
63.0003;5
64.0003;4
65.0003;4
66.0003;4
67.0003;4
68.0003;4
69.0003;4
70.0003;4
71.0003;4
72.0004;4
73.0004;4
74.0004;4
75.0004;4
76.0004;4
77.0004;4
78.0004;4
79.0004;4
80.0004;4
81.0004;4
82.0004;3
83.0004;3
84.0004;3
85.0005;3
86.0005;3
87.0005;2
88.0005;2
89.0005;2
90.0005;2
91.0005;2
92.0005;2
93.0005;2
94.0005;2
95.0005;2
96.0005;2
97.0005;2
98.0005;2
99.0006;2
100.001;1
