0.999996;18095
1.99999;4591
2.99999;2122
3.99998;1126
4.99998;698
5.99998;519
6.99997;384
7.99997;273
8.99997;220
9.99996;175
11;153
12;124
13;99
13.9999;87
14.9999;79
15.9999;67
16.9999;59
17.9999;51
18.9999;47
19.9999;43
20.9999;39
21.9999;35
22.9999;32
23.9999;30
24.9999;31
25.9999;26
26.9999;24
27.9999;20
28.9999;19
29.9999;18
30.9999;17
31.9999;15
32.9999;14
33.9999;13
34.9999;13
35.9999;12
36.9999;12
37.9999;12
38.9999;10
39.9998;11
40.9998;10
41.9998;10
42.9998;10
43.9998;9
44.9998;8
45.9998;8
46.9998;8
47.9998;8
48.9998;9
49.9998;9
50.9998;6
51.9998;6
52.9998;6
53.9998;6
54.9998;6
55.9998;6
56.9998;6
57.9998;6
58.9998;6
59.9998;6
60.9998;6
61.9998;5
62.9998;5
63.9998;4
64.9998;4
65.9998;4
66.9998;4
67.9998;4
68.9998;4
69.9998;4
70.9998;4
71.9998;4
72.9998;4
73.9998;4
74.9998;4
75.9998;4
76.9998;4
77.9998;4
78.9998;4
79.9998;4
80.9998;4
81.9998;3
82.9998;3
83.9998;3
84.9998;3
85.9998;3
86.9998;2
87.9998;2
88.9998;2
89.9998;2
90.9998;2
91.9998;2
92.9998;2
93.9998;2
94.9998;2
95.9998;2
96.9998;2
97.9998;2
98.9998;2
99.9998;1
